date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:59:18	19299/19299	---M--	200	added ('OK')	image/png	etag:%2263daf19a-4b63%22	http://super-mario3d-world.net/assets/img/home/header/sm3dw/characters.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/sm3dw/characters.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
01:59:28	60257/60257	---M--	200	added ('OK')	image/png	etag:%2263daf19a-eb61%22	http://super-mario3d-world.net/assets/img/home/header/sm3dw/characters-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/sm3dw/characters-2x.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
01:59:39	294562/294562	---M--	200	added ('OK')	image/png	etag:%2263daf19a-47ea2%22	http://super-mario3d-world.net/assets/img/home/header/sm3dw/characters-m-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/sm3dw/characters-m-2x.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:00:14	282788/282788	---M--	200	added ('OK')	image/png	etag:%2263daf19a-450a4%22	http://super-mario3d-world.net/assets/img/home/header/sm3dw/character-1-xl.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/sm3dw/character-1-xl.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:00:26	73295/73295	---M--	200	added ('OK')	image/png	etag:%2263daf19a-11e4f%22	http://super-mario3d-world.net/assets/img/home/header/sm3dw/character-1-l.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/sm3dw/character-1-l.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:00:29	1702189/1702189	---M--	200	added ('OK')	image/jpeg	etag:%2263daf19a-19f92d%22	http://super-mario3d-world.net/assets/img/home/header/sm3dw/background-xl-2x.jpg	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/sm3dw/background-xl-2x.jpg	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:00:40	69998/69998	---M--	200	added ('OK')	image/png	etag:%2263daf19a-1116e%22	http://super-mario3d-world.net/assets/img/home/header/sm3dw/character-1-m.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/sm3dw/character-1-m.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:01:08	1088011/1088011	---M--	200	added ('OK')	image/png	etag:%2263daf19a-109a0b%22	http://super-mario3d-world.net/assets/img/home/header/sm3dw/characters-xl-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/sm3dw/characters-xl-2x.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:01:11	13498/13498	---M--	200	added ('OK')	image/png	etag:%2263daf19a-34ba%22	http://super-mario3d-world.net/assets/img/home/header/sm3dw/character-1.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/sm3dw/character-1.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:01:12	283398/283398	---M--	200	added ('OK')	image/png	etag:%2263daf19a-45306%22	http://super-mario3d-world.net/assets/img/home/header/sm3dw/character-1-l-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/sm3dw/character-1-l-2x.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:01:18	41754/41754	---M--	200	added ('OK')	image/png	etag:%2263daf19a-a31a%22	http://super-mario3d-world.net/assets/img/home/header/sm3dw/character-1-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/sm3dw/character-1-2x.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:01:23	67998/67998	---M--	200	added ('OK')	image/png	etag:%2263daf19a-1099e%22	http://super-mario3d-world.net/assets/img/home/header/sm3dw/logo-xl.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/sm3dw/logo-xl.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:01:24	268056/268056	---M--	200	added ('OK')	image/png	etag:%2263daf19a-41718%22	http://super-mario3d-world.net/assets/img/home/header/sm3dw/character-1-m-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/sm3dw/character-1-m-2x.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:01:36	67998/67998	---M--	200	added ('OK')	image/png	etag:%2263daf19a-1099e%22	http://super-mario3d-world.net/assets/img/home/header/sm3dw/logo-l-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/sm3dw/logo-l-2x.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:01:36	78378/78378	---M--	200	added ('OK')	image/png	etag:%2263daf19a-1322a%22	http://super-mario3d-world.net/assets/img/home/header/sm3dw/logo-l.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/sm3dw/logo-l.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:01:47	65255/65255	---M--	200	added ('OK')	image/png	etag:%2263daf19a-fee7%22	http://super-mario3d-world.net/assets/img/home/header/sm3dw/logo-m-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/sm3dw/logo-m-2x.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:01:48	75071/75071	---M--	200	added ('OK')	image/png	etag:%2263daf19a-1253f%22	http://super-mario3d-world.net/assets/img/home/header/sm3dw/logo-m.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/sm3dw/logo-m.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:01:49	15564/15564	---M--	200	added ('OK')	image/png	etag:%2263daf19a-3ccc%22	http://super-mario3d-world.net/assets/img/home/header/sm3dw/logo.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/sm3dw/logo.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:01:52	215573/215573	---M--	200	added ('OK')	image/png	etag:%2263daf19a-34a15%22	http://super-mario3d-world.net/assets/img/home/header/sm3dw/logo-xl-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/sm3dw/logo-xl-2x.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:01:57	46993/46993	---M--	200	added ('OK')	image/png	etag:%2263daf19a-b791%22	http://super-mario3d-world.net/assets/img/home/header/sm3dw/logo-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/sm3dw/logo-2x.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:01	23427/23427	---M--	200	added ('OK')	image/jpeg	etag:%2263daf198-5b83%22	http://super-mario3d-world.net/assets/img/home/header/bf/background-l.jpg	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/bf/background-l.jpg	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:02	77785/77785	---M--	200	added ('OK')	image/jpeg	etag:%2263daf198-12fd9%22	http://super-mario3d-world.net/assets/img/home/header/bf/background-xl.jpg	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/bf/background-xl.jpg	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:07	27241/27241	---M--	200	added ('OK')	image/jpeg	etag:%2263daf198-6a69%22	http://super-mario3d-world.net/assets/img/home/header/bf/background-m.jpg	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/bf/background-m.jpg	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:13	77785/77785	---M--	200	added ('OK')	image/jpeg	etag:%2263daf198-12fd9%22	http://super-mario3d-world.net/assets/img/home/header/bf/background-l-2x.jpg	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/bf/background-l-2x.jpg	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:18	25093/25093	---M--	200	added ('OK')	image/jpeg	etag:%2263daf19a-6205%22	http://super-mario3d-world.net/assets/img/home/header/bf/background.jpg	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/bf/background.jpg	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:22	95027/95027	---M--	200	added ('OK')	image/jpeg	etag:%2263daf198-17333%22	http://super-mario3d-world.net/assets/img/home/header/bf/background-m-2x.jpg	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/bf/background-m-2x.jpg	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:31	50017/50017	---M--	200	added ('OK')	image/png	etag:%2263daf19a-c361%22	http://super-mario3d-world.net/assets/img/home/header/bf/logo-l.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/bf/logo-l.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:31	82026/82026	---M--	200	added ('OK')	image/jpeg	etag:%2263daf198-1406a%22	http://super-mario3d-world.net/assets/img/home/header/bf/background-2x.jpg	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/bf/background-2x.jpg	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:34	16496/16496	---M--	200	added ('OK')	image/png	etag:%2263daf19a-4070%22	http://super-mario3d-world.net/assets/img/home/header/bf/logo-m.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/bf/logo-m.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:35	270093/270093	---M--	200	added ('OK')	image/jpeg	etag:%2263daf198-41f0d%22	http://super-mario3d-world.net/assets/img/home/header/bf/background-xl-2x.jpg	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/bf/background-xl-2x.jpg	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:37	5260/5260	---M--	200	added ('OK')	image/png	etag:%2263daf19a-148c%22	http://super-mario3d-world.net/assets/img/home/header/bf/logo.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/bf/logo.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:39	15451/15451	---M--	200	added ('OK')	image/png	etag:%2263daf19a-3c5b%22	http://super-mario3d-world.net/assets/img/home/header/bf/logo-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/bf/logo-2x.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:40	11566/11566	---MCZ	200	added ('OK')	text/css	etag:W/%2263daf192-2d2e%22	http://super-mario3d-world.net/assets/css/home.css	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/css/home.css	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:42	1146165/1146165	---M--	200	added ('OK')	image/png	etag:%2263daf19a-117d35%22	http://super-mario3d-world.net/assets/img/home/header/sm3dw/character-1-xl-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/sm3dw/character-1-xl-2x.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:43	52265/52265	---M--	200	added ('OK')	image/png	etag:%2263daf19a-cc29%22	http://super-mario3d-world.net/assets/img/home/header/bf/logo-m-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/bf/logo-m-2x.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:43	57623/57623	---M-Z	200	added ('OK')	application/javascript	etag:%2232fd45bc6279bc21cd1025b6e531a4f3%22	https://s.pinimg.com/ct/lib/main.7ba116b9.js	C:/My%20Web%20Sites/Mario/s.pinimg.com/ct/lib/main.7ba116b9.js	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:46	155547/155547	---M--	200	added ('OK')	image/png	etag:%2263daf19a-25f9b%22	http://super-mario3d-world.net/assets/img/home/header/bf/logo-l-2x.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/home/header/bf/logo-l-2x.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:46	1095/1095	---M-Z	200	added ('OK')	application/javascript	etag:%2215ef9d74513addef9aa7aa6352e33c0e%22	https://s.pinimg.com/ct/core.js	C:/My%20Web%20Sites/Mario/s.pinimg.com/ct/core.js	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:46	40991/40991	---M-Z	200	added ('OK')	application/javascript	etag:%22808c558fba73d91:0%22	https://bat.bing.com/bat.js	C:/My%20Web%20Sites/Mario/bat.bing.com/bat.js	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:47	21390/21390	---M-Z	200	added ('OK')	application/javascript	etag:0x8DB453473C3A048	https://cdn.cookielaw.org/scripttemplates/otSDKStub.js	C:/My%20Web%20Sites/Mario/cdn.cookielaw.org/scripttemplates/otSDKStub.js	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:47	71501/71501	---MCZ	200	added ('OK')	text/css	etag:W/%22641f1f7c-1174d%22	http://super-mario3d-world.net/assets/css/alps.css	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/css/alps.css	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:47	34341/34341	---M-Z	200	added ('OK')	application/x-javascript	etag:%22dfdd9e1f988805f0c2fbb10cd6b8f034:1663863409.614694%22	https://assets.adobedtm.com/extensions/EPbf7b42aa08bc4f10879b1484195e80d1/AppMeasurement.min.js	C:/My%20Web%20Sites/Mario/assets.adobedtm.com/extensions/EPbf7b42aa08bc4f10879b1484195e80d1/AppMeasurement.min.js	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:47	3284/3284	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b89fcb8870ac40eecb6d3cc844d35389:1663863409.92483%22	https://assets.adobedtm.com/extensions/EPbf7b42aa08bc4f10879b1484195e80d1/AppMeasurement_Module_ActivityMap.min.js	C:/My%20Web%20Sites/Mario/assets.adobedtm.com/extensions/EPbf7b42aa08bc4f10879b1484195e80d1/AppMeasurement_Module_ActivityMap.min.js	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:48	680/680	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e3c383d5f18174994ebb6178c9f068fb:1670606796.690678%22	https://assets.adobedtm.com/0216612597a6/b80235efd36c/3218b9f3ee23/RC22e3862854544e04a7aaf340fd074e50-source.min.js	C:/My%20Web%20Sites/Mario/assets.adobedtm.com/0216612597a6/b80235efd36c/3218b9f3ee23/RC22e3862854544e04a7aaf340fd074e50-source.min.js	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:50	113958/113958	---MCZ	200	added ('OK')	application/javascript	etag:W/%22641f1f74-1bd26%22	http://super-mario3d-world.net/assets/js/nintendo-jssdk-client.3.0.2.js	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/js/nintendo-jssdk-client.3.0.2.js	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:50	368186/368186	---M-Z	200	added ('OK')	application/javascript	etag:0x8DA4784BD4AE529	https://cdn.cookielaw.org/scripttemplates/6.35.0/otBannerSdk.js	C:/My%20Web%20Sites/Mario/cdn.cookielaw.org/scripttemplates/6.35.0/otBannerSdk.js	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:50	4968/4968	---M--	200	added ('OK')	image/png	etag:0x8DB46750E012F55	https://optanon.blob.core.windows.net/logos/static/ot_persistent_cookie.png	C:/My%20Web%20Sites/Mario/optanon.blob.core.windows.net/logos/static/ot_persistent_cookie.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:50	1260/1260	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e3c383d5f18174994ebb6178c9f068fb:1670606796.690678%22	https://assets.adobedtm.com/0216612597a6/b80235efd36c/3218b9f3ee23/RC9ed358b217cd46c0989ece371ddbf135-source.min.js	C:/My%20Web%20Sites/Mario/assets.adobedtm.com/0216612597a6/b80235efd36c/3218b9f3ee23/RC9ed358b217cd46c0989ece371ddbf135-source.min.js	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:51	1737/1737	---MCZ	200	added ('OK')	application/javascript	etag:W/%229da-18701b76950%22	https://siteintercept.qualtrics.com/dxjsmodule/7.24ea16380ea2a2d04ede.chunk.js?Q_CLIENTVERSION=1.87.0&Q_CLIENTTYPE=web&Q_BRANDID=nintendoofamerica	C:/My%20Web%20Sites/Mario/siteintercept.qualtrics.com/dxjsmodule/7.24ea16380ea2a2d04ede.chunk3838.js	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:51	29006/29006	---MCZ	200	added ('OK')	application/javascript	etag:W/%22745f-18701b76950%22	https://siteintercept.qualtrics.com/dxjsmodule/1.92fe5cf091eb1403e593.chunk.js?Q_CLIENTVERSION=1.87.0&Q_CLIENTTYPE=web&Q_BRANDID=nintendoofamerica	C:/My%20Web%20Sites/Mario/siteintercept.qualtrics.com/dxjsmodule/1.92fe5cf091eb1403e593.chunk3838.js	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:51	2434/2434	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22641f2059-982%22	http://super-mario3d-world.net/assets/img/nintendo-racetrack.svg	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/nintendo-racetrack.svg	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:54	21314/21314	---M--	200	added ('OK')	image/png	etag:%2263daf19a-5342%22	http://super-mario3d-world.net/assets/img/main-nav/sm3dw-logo.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/main-nav/sm3dw-logo.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
02:02:56	874/874	---M--	200	added ('OK')	image/png	etag:%2263daf19a-36a%22	http://super-mario3d-world.net/assets/img/main-nav/plus-sign-logo.png	C:/My%20Web%20Sites/Mario/super-mario3d-world.net/assets/img/main-nav/plus-sign-logo.png	(from http://super-mario3d-world.net/?utm_source=facebook&utm_medium=cpc_costs_per_clickks&utm_campaign=camp1&fbclid=IwAR2SLu6_d5lwyRAv5iGVv8MwJxRUf8SaHjKy0H7urKQTSl1IOISDUF82xVo)
